Symbol,Date,Open,High,Low,Close,Volume
CARA,21-Jan-2015,10.63,11,10.43,10.52,139500
CARB,21-Jan-2015,14.27,14.34,14.03,14.15,43300
CARO,21-Jan-2015,13.9,13.9,13.9,13.9,600
CART,21-Jan-2015,5.02,5.02,5.02,5.02,0
CARV,21-Jan-2015,7,7,5.5,5.5,7500
CARZ,21-Jan-2015,37.17,37.48,37.17,37.48,2500
CASH,21-Jan-2015,32.27,32.45,32.02,32.17,37100
CASI,21-Jan-2015,1.66,1.7,1.64,1.68,1900
CASM,21-Jan-2015,1.6,1.63,1.59,1.63,157300
CASS,21-Jan-2015,51.15,52,49.44,49.71,32000
CASY,21-Jan-2015,92.36,93.16,91.01,91.3,195000
CATM,21-Jan-2015,34.31,34.62,34.16,34.2,208400
CATY,21-Jan-2015,23.29,23.73,23.2,23.53,444400
CATYW,21-Jan-2015,5.51,5.51,5.51,5.51,0
CAVM,21-Jan-2015,61.81,62.73,60.71,61.43,513300
CBAK,21-Jan-2015,1.84,1.84,1.77,1.77,13000
CBAN,21-Jan-2015,7.83,7.83,7.83,7.83,0
CBAY,21-Jan-2015,9.9,9.98,9.27,9.55,102500
CBF,21-Jan-2015,23.82,24.02,23.45,23.62,61800
CBFV,21-Jan-2015,19.41,19.51,19.39,19.39,6200
CBIN,21-Jan-2015,26.75,26.79,26.75,26.75,2900
CBLI,21-Jan-2015,0.26,0.28,0.26,0.28,27100
CBMG,21-Jan-2015,17.79,18.14,17.69,17.78,9800
CBMX,21-Jan-2015,1.56,1.57,1.51,1.53,55300
CBNJ,21-Jan-2015,9,9.03,8.79,8.82,8700
CBNK,21-Jan-2015,15.84,15.84,15.84,15.84,0
CBOE,21-Jan-2015,65.75,65.95,63.48,63.91,1126000
CBPO,21-Jan-2015,64.49,66.29,64.49,65.83,167100
CBRL,21-Jan-2015,132.33,132.65,131.03,131.43,150800
CBRX,21-Jan-2015,5.58,5.58,5.38,5.4,17700
CBSH,21-Jan-2015,40,40.42,39.81,40.16,669800
CBSHP,21-Jan-2015,25.4,25.4,25.23,25.31,62600
CBST,21-Jan-2015,101.98,101.99,101.94,101.94,8021100
CBSTZ,21-Jan-2015,0.06,0.06,0.06,0.06,255900
CCBG,21-Jan-2015,14.62,14.69,14.22,14.36,10800
CCCL,21-Jan-2015,0.86,0.91,0.84,0.88,16800
CCIH,21-Jan-2015,10.19,10.65,10.11,10.18,131000
CCLP,21-Jan-2015,15.21,15.94,14.76,15.63,306600
CCMP,21-Jan-2015,46.3,46.98,46.01,46.11,169700
CCNE,21-Jan-2015,17.34,18.05,17.27,17.45,23700
CCOI,21-Jan-2015,37.83,37.92,37.13,37.29,458200
CCRN,21-Jan-2015,11.1,11.12,10.38,10.75,334500
CCUR,21-Jan-2015,7,7,6.74,7,23400
CCXI,21-Jan-2015,7.82,7.84,7.37,7.66,357000
CDC,21-Jan-2015,36.71,36.84,36.68,36.84,16500
CDK,21-Jan-2015,43.17,43.66,42.68,43.57,1042000
CDNA,21-Jan-2015,7,7.64,7,7.08,30700
CDNS,21-Jan-2015,18.14,18.44,18.04,18.33,1877000
CDTI,21-Jan-2015,1.7,1.74,1.65,1.65,121600
CDW,21-Jan-2015,35.33,35.74,35.13,35.45,465900
CDXS,21-Jan-2015,2.97,3.01,2.81,2.88,115600
CDZI,21-Jan-2015,9.91,9.97,9.32,9.78,137300
CECE,21-Jan-2015,13.82,13.84,13.3,13.77,34600
CECO,21-Jan-2015,5.83,5.86,5.75,5.78,300400
CELG,21-Jan-2015,121.76,123.38,120.95,122.22,4195600
CELGZ,21-Jan-2015,3.17,3.24,3.1,3.14,18700
CEMI,21-Jan-2015,3.76,3.84,3.65,3.71,61400
CEMP,21-Jan-2015,25.97,27,25.58,25.72,1045300
CENT,21-Jan-2015,9.18,9.24,9,9.03,11400
CENTA,21-Jan-2015,10.12,10.12,9.82,9.88,127800
CENX,21-Jan-2015,22.56,23.77,22.35,23.59,918700
CERE,21-Jan-2015,0.22,0.22,0.2,0.21,229100
CERN,21-Jan-2015,64.99,65.69,64.51,65.56,1371600
CERS,21-Jan-2015,5.7,5.7,5.2,5.25,2210300
CERU,21-Jan-2015,8,8,7.75,7.97,9000
CETV,21-Jan-2015,2.72,2.73,2.63,2.65,627900
CEVA,21-Jan-2015,17.66,17.89,17.55,17.78,75500
CFA,21-Jan-2015,35.5,35.5,35.5,35.5,0
CFBK,21-Jan-2015,1.31,1.37,1.31,1.31,4300
CFFI,21-Jan-2015,37.43,37.82,37.21,37.58,3500
CFFN,21-Jan-2015,12.33,12.41,12.3,12.4,531100
CFGE,21-Jan-2015,10.15,10.15,10.15,10.15,0
CFNB,21-Jan-2015,13.6,14.38,13.6,14.22,57500
CFNL,21-Jan-2015,18.12,18.45,17.76,17.86,178200
CFO,21-Jan-2015,35.83,35.98,35.77,35.93,12200
CFRX,21-Jan-2015,4.39,4.55,4.16,4.47,64700
CFRXW,21-Jan-2015,1.66,1.66,1.37,1.58,21200
CFRXZ,21-Jan-2015,0.65,0.65,0.64,0.64,1900
CG,21-Jan-2015,24.75,25.25,24.75,25,367500
CGEN,21-Jan-2015,8.81,8.81,8.44,8.5,116700
CGIX,21-Jan-2015,8,8.17,7.8,8.06,30700
CGNX,21-Jan-2015,37.74,38.6,37.54,38.38,490400
CGO,21-Jan-2015,13,13.13,13,13.1,28900
CHCI,21-Jan-2015,0.98,1,0.95,0.95,21000
CHCO,21-Jan-2015,42.39,42.39,41.59,41.76,45500
CHDN,21-Jan-2015,95.37,96.28,95,95.6,26700
CHEF,21-Jan-2015,22.44,22.82,22.14,22.8,148600
CHEV,21-Jan-2015,13.12,13.55,13.12,13.53,6200
CHFC,21-Jan-2015,28.87,29.14,28.16,28.63,64100
CHFN,21-Jan-2015,11.13,11.32,11.06,11.21,43400
CHI,21-Jan-2015,12.81,12.83,12.69,12.78,117000
CHKE,21-Jan-2015,18.67,18.91,17.93,18.45,39600
CHKP,21-Jan-2015,80.37,80.83,79.75,80.67,1169600
CHLN,21-Jan-2015,0.5,0.5,0.48,0.5,37000
CHMG,21-Jan-2015,27.75,27.75,27.67,27.67,400
CHNR,21-Jan-2015,1.85,1.93,1.84,1.85,29300
CHOP,21-Jan-2015,0.95,0.95,0.92,0.93,38900
CHRS,21-Jan-2015,21.09,21.09,20.01,20.44,52200
CHRW,21-Jan-2015,72.58,73.49,72.31,72.82,932900
CHSCM,21-Jan-2015,24.88,24.96,24.85,24.93,67700
CHSCN,21-Jan-2015,25.85,25.94,25.8,25.87,19900
CHSCO,21-Jan-2015,27.81,28.1,27.81,27.98,31900
CHSCP,21-Jan-2015,31.19,31.35,31.11,31.35,10500
CHTR,21-Jan-2015,155.41,157.57,154.1,155.75,533500
CHUY,21-Jan-2015,20.07,20.59,19.9,19.95,171200
CHW,21-Jan-2015,8.6,8.74,8.59,8.68,141600
CHXF,21-Jan-2015,52.59,53.18,52.59,53.17,1000
CHY,21-Jan-2015,13.75,13.89,13.72,13.85,108100
CHYR,21-Jan-2015,2.78,2.8,2.78,2.78,33900
CIDM,21-Jan-2015,1.52,1.54,1.49,1.52,82700
CIFC,21-Jan-2015,8.67,8.8,8.65,8.7,2000
CIMT,21-Jan-2015,8.85,8.85,8.81,8.83,153500
CINF,21-Jan-2015,51.37,51.5,50.84,51.25,512600
CISAW,21-Jan-2015,0.38,0.38,0.38,0.38,500
CISG,21-Jan-2015,8.25,8.5,8.18,8.45,243200
CIZ,21-Jan-2015,34.15,34.21,34.15,34.21,800
CIZN,21-Jan-2015,19.22,19.22,19.22,19.22,0
CJJD,21-Jan-2015,2.95,2.95,2.75,2.79,132200
CKEC,21-Jan-2015,25.72,26.03,25.25,25.71,170300
CKSW,21-Jan-2015,7.12,7.27,7.04,7.19,95400
CLAC,21-Jan-2015,9.83,9.83,9.83,9.83,100
CLACU,21-Jan-2015,10.21,10.21,10.02,10.02,4100
CLBH,21-Jan-2015,9.55,9.7,9.53,9.7,2200
CLCT,21-Jan-2015,20.82,21.35,20.6,20.94,27000
CLDN,21-Jan-2015,17.65,17.85,17,17.26,140400
CLDX,21-Jan-2015,21.74,23.92,21.69,22.29,4606200
CLFD,21-Jan-2015,11.7,11.97,11.7,11.85,43400
CLIR,21-Jan-2015,5.84,6.4,5.58,5.58,42100
CLMS,21-Jan-2015,13.07,13.11,12.65,12.74,136000
CLMT,21-Jan-2015,24.74,25.44,24.32,25.03,244300
CLNE,21-Jan-2015,4.36,4.61,4.34,4.55,1498200
CLNT,21-Jan-2015,3.32,3.34,3.2,3.26,11600
CLRB,21-Jan-2015,2.73,2.73,2.48,2.65,8900
CLRBW,21-Jan-2015,0.67,0.67,0.56,0.6,6400
CLRO,21-Jan-2015,10.3,11.02,10.18,10.43,21900
CLRX,21-Jan-2015,0.76,0.81,0.65,0.69,117500
CLSN,21-Jan-2015,2.31,2.31,2.21,2.21,93500
CLTX,21-Jan-2015,5.15,5.7,5.15,5.7,1200
CLUB,21-Jan-2015,7.01,7.06,6.85,6.91,71600
CLVS,21-Jan-2015,68,71.18,65.46,66.54,851800
CLWT,21-Jan-2015,2.4,2.4,2.15,2.35,2900
CMCO,21-Jan-2015,26.3,26.73,25.43,25.88,41400
CMCSA,21-Jan-2015,55.42,56.03,55.17,55.77,13923200
CMCSK,21-Jan-2015,55.3,55.71,54.89,55.51,2945000
CMCT,21-Jan-2015,15,15.1,14.65,14.65,13800
CME,21-Jan-2015,85.29,86.97,84.99,85.55,2147100
CMFN,21-Jan-2015,11.24,11.48,11.24,11.4,43100
CMGE,21-Jan-2015,17.99,18.3,17.1,17.3,283800
CMLS,21-Jan-2015,3.83,3.89,3.74,3.87,715200
CMPR,21-Jan-2015,71.74,73.23,71.26,72.67,250900
CMRX,21-Jan-2015,39.88,39.88,38,38.29,226800
CMSB,21-Jan-2015,13,13.65,13,13.22,29400
CMTL,21-Jan-2015,31.99,32.06,31.5,31.71,83500
CNAT,21-Jan-2015,5.49,5.76,5.41,5.49,261200
CNBKA,21-Jan-2015,40,40.1,39.79,39.79,2600
CNCE,21-Jan-2015,12.36,13.12,12.34,12.58,93000
CNDO,21-Jan-2015,2.54,2.59,2.42,2.45,63700
CNET,21-Jan-2015,1.85,2.27,1.77,2.17,5698300
CNIT,21-Jan-2015,3.52,3.57,3.44,3.49,7100
CNLMU,21-Jan-2015,10.11,10.11,10.11,10.11,0
CNMD,21-Jan-2015,47.05,47.15,46.15,46.5,107900
CNOB,21-Jan-2015,17.89,17.95,17.84,17.85,158000
CNSI,21-Jan-2015,17.62,17.84,17.58,17.73,96600
CNSL,21-Jan-2015,23.72,24.02,23.53,23.86,221600
CNTF,21-Jan-2015,1.04,1.1,1.02,1.03,125600
CNTY,21-Jan-2015,5.46,5.56,5.42,5.42,49300
CNV,21-Jan-2015,7.61,7.76,7.43,7.55,114800
CNXR,21-Jan-2015,9.27,9.58,9.1,9.31,21300
CNYD,21-Jan-2015,2.31,2.32,2.23,2.23,3000
COB,21-Jan-2015,10.05,10.41,10.05,10.15,5200
COBK,21-Jan-2015,13.32,13.4,13.25,13.26,6400
COBZ,21-Jan-2015,11.54,11.61,11.21,11.46,205800
COCO,21-Jan-2015,0.06,0.06,0.06,0.06,287100
COHR,21-Jan-2015,54.45,55.2,54.01,54.43,59000
COHU,21-Jan-2015,11.59,11.71,11.36,11.38,48300
COKE,21-Jan-2015,98.7,99.53,98,99.4,17800
COLB,21-Jan-2015,25.5,25.86,25.25,25.41,369100
COLM,21-Jan-2015,41.81,42.1,41.22,41.62,168300
COMM,21-Jan-2015,21.18,21.51,20.95,21.14,499300
COMT,21-Jan-2015,39.43,39.47,39.21,39.47,2200
CONE,21-Jan-2015,28.54,28.89,28.15,28.19,321200
CONN,21-Jan-2015,15.9,16.3,15.26,15.46,1142600
COOL,21-Jan-2015,1.14,1.21,1.1,1.11,64500
CORE,21-Jan-2015,65.6,66.03,64.65,65.19,117600
CORI,21-Jan-2015,7.03,7.17,7,7.01,1900
CORT,21-Jan-2015,2.92,2.97,2.82,2.89,68700
COSI,21-Jan-2015,2.31,2.33,2.27,2.32,91500
COST,21-Jan-2015,138.85,139.7,138.38,139.14,1682800
COVS,21-Jan-2015,2.4,2.45,2.34,2.34,121800
COWN,21-Jan-2015,4.38,4.47,4.32,4.38,246800
COWNL,21-Jan-2015,26.74,26.75,26.1,26.15,6100
CPAH,21-Jan-2015,0.8,0.8,0.77,0.8,5000
CPGI,21-Jan-2015,0.93,1,0.93,0.95,1100
CPHC,21-Jan-2015,10.11,10.15,9.9,9.95,5300
CPHD,21-Jan-2015,56.33,56.65,54.25,54.65,386500
CPHR,21-Jan-2015,14.5,14.79,14.36,14.36,16300
CPIX,21-Jan-2015,6.12,6.13,6,6.01,27600
CPLA,21-Jan-2015,69.14,70.02,68.68,69.28,49800
CPLP,21-Jan-2015,8.76,8.97,8.62,8.94,480300
CPRT,21-Jan-2015,34.99,35.67,34.86,35.66,661600
CPRX,21-Jan-2015,2.94,2.94,2.79,2.8,372900
CPSH,21-Jan-2015,2.8,2.8,2.8,2.8,0
CPSI,21-Jan-2015,59.23,59.89,58.66,59,78100
CPSS,21-Jan-2015,6.26,6.3,6.15,6.2,104300
CPST,21-Jan-2015,0.65,0.66,0.61,0.62,2662800
CPTA,21-Jan-2015,18.48,18.48,18.07,18.19,34700
CPXX,21-Jan-2015,2.89,2.9,2.72,2.81,303500
CRAI,21-Jan-2015,30.8,30.98,30.21,30.21,35500
CRAY,21-Jan-2015,34.35,34.5,32.14,32.62,245300
CRDC,21-Jan-2015,0.62,0.62,0.52,0.6,864000
CRDS,21-Jan-2015,2.43,2.56,2.37,2.39,33100
CRDT,21-Jan-2015,75.47,75.47,75.47,75.47,200
CREE,21-Jan-2015,34.15,34.99,32.65,33.88,9759800
CREG,21-Jan-2015,0.75,0.79,0.73,0.76,297200
CRESW,21-Jan-2015,0.01,0.01,0.01,0.01,10000
CRESY,21-Jan-2015,10.95,11.39,10.95,11.28,43900
CRIS,21-Jan-2015,1.45,1.51,1.42,1.43,591600
CRME,21-Jan-2015,11.31,11.31,10.7,10.71,55900
CRMT,21-Jan-2015,52.28,52.88,52.03,52.39,27300
CRNT,21-Jan-2015,0.93,0.94,0.91,0.93,160700
CROX,21-Jan-2015,10.81,10.89,10.68,10.74,610700
CRRC,21-Jan-2015,19.38,19.48,19.34,19.43,164000
CRRS,21-Jan-2015,0.97,0.97,0.9,0.96,37100
CRTN,21-Jan-2015,4.25,4.25,4.16,4.2,3100
CRTO,21-Jan-2015,41.38,42,40.94,41.47,365500
CRUS,21-Jan-2015,24.16,25.14,24.13,24.85,2296300
CRVL,21-Jan-2015,34.59,35.26,34.45,35.26,64400
CRWN,21-Jan-2015,3.3,3.32,3.23,3.25,92700
CRWS,21-Jan-2015,8.1,8.1,8.05,8.05,3900
CRZO,21-Jan-2015,43.46,45.22,43.41,43.9,1098900
CSBK,21-Jan-2015,13.25,13.34,13.16,13.26,57700
CSCD,21-Jan-2015,14,14.12,13.85,14,80400
CSCO,21-Jan-2015,28.06,28.18,27.7,27.84,29298500
CSF,21-Jan-2015,36.5,36.56,36.33,36.39,1600
CSFL,21-Jan-2015,11.2,11.2,11.1,11.15,58200
CSGP,21-Jan-2015,175.52,177.33,175.15,177.13,190900
CSGS,21-Jan-2015,25.45,25.45,24.62,24.7,219700
CSII,21-Jan-2015,29.09,29.14,28.54,28.9,295800
CSIQ,21-Jan-2015,19.25,20.09,19.16,19.25,3773600
CSOD,21-Jan-2015,34.32,34.8,33.55,33.98,439400
CSPI,21-Jan-2015,7.27,7.27,7.18,7.24,1200
CSQ,21-Jan-2015,11.23,11.28,11.17,11.22,330000
CSRE,21-Jan-2015,51.69,51.69,51.69,51.69,800
CSTE,21-Jan-2015,58.01,59.3,58,58.62,172400
CSUN,21-Jan-2015,1.11,1.13,1.06,1.08,28700
CSWC,21-Jan-2015,40.48,40.72,40.07,40.65,132700
CTAS,21-Jan-2015,78.52,79.53,78.37,79.45,781100
CTBI,21-Jan-2015,34.12,34.42,33.12,33.22,35300
CTCM,21-Jan-2015,4.35,4.42,3.89,4,1130400
CTCT,21-Jan-2015,36.85,37.72,36.29,37.68,348900
CTG,21-Jan-2015,7.83,8.23,7.75,8.14,89300
CTHR,21-Jan-2015,1.43,1.55,1.4,1.51,153400
CTIB,21-Jan-2015,3.7,4,3.7,3.87,1300
CTIC,21-Jan-2015,2.28,2.31,2.22,2.22,1206100
CTRE,21-Jan-2015,11.16,11.31,11.12,11.24,106200
CTRL,21-Jan-2015,14.57,14.82,14.31,14.36,133600
CTRN,21-Jan-2015,23.63,23.85,23.19,23.8,112400
CTRP,21-Jan-2015,46.64,49.06,46.55,48.85,3380300
CTRX,21-Jan-2015,49.37,51.1,49.36,51.06,1097300
CTSH,21-Jan-2015,55.55,55.75,54.86,55.28,4586400
CTSO,21-Jan-2015,7.92,8.35,7.75,7.96,121900
CTWS,21-Jan-2015,35.96,36.51,35.81,35.89,14600
CTXS,21-Jan-2015,58.85,59.1,58.19,58.83,1546800
CU,21-Jan-2015,15.88,16.02,15.77,15.95,12700
CUBA,21-Jan-2015,9.04,9.5,8.81,9.23,669600
CUI,21-Jan-2015,6.07,6.31,6.07,6.21,152400
CUNB,21-Jan-2015,20.52,20.74,20.5,20.6,8800
CUTR,21-Jan-2015,12.75,13.04,12.75,12.83,67000
CVBF,21-Jan-2015,14.78,14.95,14.63,14.67,452900
CVCO,21-Jan-2015,72,72.73,69.99,70.41,20700
CVCY,21-Jan-2015,9.79,9.84,9.79,9.83,1400
CVGI,21-Jan-2015,6.02,6.17,5.9,5.95,59000
CVGW,21-Jan-2015,40.45,40.52,39.38,39.44,114900
CVLT,21-Jan-2015,47.66,48.33,47.06,47.61,505500
CVLY,21-Jan-2015,19.64,20,19.5,19.55,3400
CVTI,21-Jan-2015,26.41,26.52,24.55,24.76,240100
CVV,21-Jan-2015,14.85,14.85,14.53,14.83,3600
CWAY,21-Jan-2015,11.01,11.28,11.01,11.11,5600
CWBC,21-Jan-2015,6.65,6.8,6.55,6.68,22200
CWCO,21-Jan-2015,10.64,10.93,10.64,10.83,19900
CWST,21-Jan-2015,3.86,3.91,3.77,3.84,96000
CXDC,21-Jan-2015,4.4,4.49,4.4,4.45,41000
CY,21-Jan-2015,13.94,14.37,13.81,14.16,5026800
CYAN,21-Jan-2015,6.37,6.47,6.32,6.32,7200
CYBE,21-Jan-2015,11,11.02,10.45,10.6,53900
CYBR,21-Jan-2015,36.78,37.16,35.9,36.22,241100
CYBX,21-Jan-2015,56.97,57.58,55.69,56.46,336700
CYCC,21-Jan-2015,0.61,0.65,0.61,0.64,49300
CYCCP,21-Jan-2015,5.7,5.7,5.7,5.7,0
CYHHZ,21-Jan-2015,0.03,0.03,0.03,0.03,61500
CYNO,21-Jan-2015,29.75,30.26,29.71,29.98,143100
CYOU,21-Jan-2015,27.97,28.13,27.12,27.21,214000
CYRN,21-Jan-2015,2.03,2.07,1.98,2.02,201000
CYTK,21-Jan-2015,7.55,7.76,7.06,7.15,484900
CYTR,21-Jan-2015,3.35,3.35,3.03,3.07,1549400
CYTX,21-Jan-2015,0.49,0.49,0.46,0.48,831900
CZFC,21-Jan-2015,12,12.49,12,12.35,17100
CZNC,21-Jan-2015,19.9,20.28,19.59,19.71,15600
CZR,21-Jan-2015,11.36,11.77,11.27,11.39,534600
CZWI,21-Jan-2015,9.05,9.05,9.05,9.05,500
DAEG,21-Jan-2015,0.65,0.66,0.65,0.66,900
DAIO,21-Jan-2015,3.17,3.19,3.11,3.19,22200
DAKT,21-Jan-2015,11.83,12.05,11.74,12.04,180800
DARA,21-Jan-2015,0.82,0.83,0.8,0.82,172800
DATE,21-Jan-2015,4.66,4.7,4.59,4.67,26100
DAVE,21-Jan-2015,28.66,28.66,27.11,27.83,13800
DAX,21-Jan-2015,26.2,26.2,26.09,26.09,500
DBVT,21-Jan-2015,25.15,26.3,24.89,25.55,123400
DCIX,21-Jan-2015,2.22,2.31,2.18,2.21,37700
DCOM,21-Jan-2015,15.04,15.19,14.85,14.99,138200
DCTH,21-Jan-2015,1.34,1.34,1.29,1.33,77200
DENN,21-Jan-2015,11.29,11.31,10.82,10.96,1013100
DEPO,21-Jan-2015,18.8,19.31,18.52,18.87,1565500
DERM,21-Jan-2015,19.24,19.32,18.12,18.2,41700
DEST,21-Jan-2015,15.13,15.19,14.9,15.02,69000
DFRG,21-Jan-2015,20.4,20.43,19.89,19.96,138500
DFVS,21-Jan-2015,31.68,31.69,31.68,31.69,200
DGAS,21-Jan-2015,20.97,20.97,20.73,20.74,3700
DGICA,21-Jan-2015,15.93,16,15.63,15.96,14000
DGII,21-Jan-2015,8.27,8.39,8.23,8.35,67200
DGLD,21-Jan-2015,57.02,59.76,57.02,58.63,25500
DGLY,21-Jan-2015,12.72,12.83,11.75,11.82,174400
DGRE,21-Jan-2015,24.73,24.87,24.73,24.87,10900
DGRS,21-Jan-2015,27.93,28.3,27.93,28.04,4300
DGRW,21-Jan-2015,30.56,30.77,30.49,30.66,84300
DHIL,21-Jan-2015,132.76,132.76,130.95,131.12,3100
DHRM,21-Jan-2015,2.75,2.78,2.49,2.74,84400
DIOD,21-Jan-2015,26.43,26.87,25.99,26.43,106000
DISCA,21-Jan-2015,29.12,29.83,29.05,29.45,5661900
DISCK,21-Jan-2015,28.26,28.82,28.1,28.4,1778900
DISH,21-Jan-2015,70.32,72.87,70.16,71.88,2074100
DJCO,21-Jan-2015,190.11,190.11,190.11,190.11,500
DLBL,21-Jan-2015,77.9,77.9,77.82,77.82,200
DLBS,21-Jan-2015,17.92,18.81,17.74,18.59,8600
DLHC,21-Jan-2015,2.25,2.25,1.99,1.99,2900
DLTR,21-Jan-2015,67.2,68.1,67.08,67.81,3633600
DMLP,21-Jan-2015,26.1,26.5,25.84,26.45,68700
DMND,21-Jan-2015,27.38,27.76,26.95,27.12,149700
DMRC,21-Jan-2015,27.28,28.03,26.49,26.78,49800
DNBF,21-Jan-2015,22.2,22.2,22,22,2800
DNKN,21-Jan-2015,45.01,45.33,44.67,45.27,797200
DORM,21-Jan-2015,47.97,48.26,47.65,47.93,157700
DOVR,21-Jan-2015,4.51,4.51,4.51,4.51,100
DOX,21-Jan-2015,47.7,47.7,46.99,47.57,521600
DPRX,21-Jan-2015,12.51,12.63,11.26,11.75,30300
DRAD,21-Jan-2015,4.28,4.3,4.07,4.3,37100
DRAM,21-Jan-2015,1.73,1.85,1.73,1.81,10000
DRIV,21-Jan-2015,25.44,25.59,25.41,25.55,285900
DRNA,21-Jan-2015,20.03,21.49,20.03,20.39,148600
DRRX,21-Jan-2015,0.87,0.9,0.86,0.87,120000
DRWI,21-Jan-2015,0.87,0.9,0.86,0.87,249400
DRYS,21-Jan-2015,0.96,1.04,0.94,1.02,8907600
DSCI,21-Jan-2015,8.47,8.5,8.31,8.34,32500
DSCO,21-Jan-2015,1.3,1.3,1.25,1.3,133800
DSGX,21-Jan-2015,14.85,14.85,14.47,14.57,10100
DSKX,21-Jan-2015,0.72,0.73,0.7,0.72,7900
DSKY,21-Jan-2015,13.87,14.39,13.87,14.12,235900
DSLV,21-Jan-2015,43.46,46.77,42.98,45.51,75000
DSPG,21-Jan-2015,10.67,10.75,10.5,10.63,52500
DSWL,21-Jan-2015,1.84,1.86,1.77,1.81,31400
DTLK,21-Jan-2015,12.26,12.36,11.81,11.97,41800
DTSI,21-Jan-2015,29.9,30.61,29.66,30.55,117100
DTUS,21-Jan-2015,33.92,33.98,33.83,33.9,800
DTV,21-Jan-2015,85.21,86.15,85.01,85.5,2611900
DTYS,21-Jan-2015,18.77,19.4,18.52,19.31,14900
DVAX,21-Jan-2015,17.89,18.23,17.65,18.03,327700
DVCR,21-Jan-2015,9.28,9.96,9.25,9.45,3000
DWA,21-Jan-2015,20.6,21.09,20.5,20.68,2698200
DWAT,21-Jan-2015,10.5,10.53,10.48,10.53,20300
DWCH,21-Jan-2015,5.66,5.69,5.32,5.37,289700
DWSN,21-Jan-2015,11.09,11.58,10.9,11.38,46900
DXCM,21-Jan-2015,57.26,57.83,55.95,56.24,479800
DXGE,21-Jan-2015,27.19,27.49,27.19,27.49,49800
DXJS,21-Jan-2015,29.94,30.2,29.85,30.04,495100
DXKW,21-Jan-2015,20.41,20.41,20.41,20.41,0
DXLG,21-Jan-2015,5.05,5.1,4.95,5,48500
DXM,21-Jan-2015,7.75,8.05,7.7,7.99,89100
DXPE,21-Jan-2015,39.19,39.58,38.94,39.5,331000
DXPS,21-Jan-2015,25.69,25.93,25.63,25.9,41100
DXYN,21-Jan-2015,8.29,8.29,7.96,8.08,33900
DYAX,21-Jan-2015,14.5,15.21,14.31,14.95,1183600
DYNT,21-Jan-2015,3.84,3.84,3.84,3.84,100
DYSL,21-Jan-2015,1.43,1.47,1.39,1.47,12900
EA,21-Jan-2015,47.67,48.49,47.29,48.07,4209300
EAC,21-Jan-2015,6.85,6.97,6.31,6.34,21000
EARS,21-Jan-2015,3.85,3.89,3.76,3.77,2300
EBAY,21-Jan-2015,53.41,53.98,53.15,53.38,15990700
EBIO,21-Jan-2015,11.83,11.86,11.41,11.56,10100
EBIX,21-Jan-2015,23.5,23.69,23.26,23.38,490500
EBMT,21-Jan-2015,10.98,10.99,10.9,10.9,7100
EBSB,21-Jan-2015,11.24,11.3,11.18,11.2,111200
EBTC,21-Jan-2015,21.79,22.18,21.75,21.76,4900
ECHO,21-Jan-2015,26.89,27.11,26.51,26.8,143400
ECOL,21-Jan-2015,40.88,41.35,40.4,41.28,203200
ECPG,21-Jan-2015,42.72,43.35,42.68,42.71,250600
ECTE,21-Jan-2015,2.23,2.23,1.98,2.12,107200
ECYT,21-Jan-2015,5.33,5.36,5.2,5.22,403800
EDAP,21-Jan-2015,2.98,2.98,2.73,2.82,169200
EDGW,21-Jan-2015,7.39,7.43,7.1,7.1,31100
EDS,21-Jan-2015,1.48,1.5,1.45,1.5,15000
EDUC,21-Jan-2015,4.39,4.41,4.17,4.3,17000
EEFT,21-Jan-2015,49.49,49.78,48.6,49.6,296800
EEI,21-Jan-2015,9.88,9.88,9.7,9.7,600
EEMA,21-Jan-2015,59.33,60.14,59.33,60.14,9600
EEME,21-Jan-2015,43.45,43.45,43.45,43.45,100
EEML,21-Jan-2015,36.1,36.1,36.07,36.07,500
EFII,21-Jan-2015,37.84,38.34,36.7,36.92,477700
EFOI,21-Jan-2015,4.42,4.42,4.29,4.29,8500
EFSC,21-Jan-2015,19.1,19.3,18.91,19,51900
EFUT,21-Jan-2015,3.85,3.88,3.85,3.86,400
EGAN,21-Jan-2015,5.24,5.24,5.07,5.12,7500
EGBN,21-Jan-2015,32.56,32.96,32.4,32.72,74700
EGHT,21-Jan-2015,8.85,8.89,8.62,8.69,455900
EGLE,21-Jan-2015,12.79,12.9,12,12.18,35300
EGLT,21-Jan-2015,4.98,4.99,4.91,4.93,19700
EGOV,21-Jan-2015,15.91,16.13,15.84,15.91,274200
EGRW,21-Jan-2015,52.81,52.81,52.81,52.81,0
EGRX,21-Jan-2015,15.71,16.88,15.36,16.73,208500
EGT,21-Jan-2015,0.43,0.45,0.4,0.44,53400
EHTH,21-Jan-2015,10.52,10.89,10.37,10.75,1140500
EIGI,21-Jan-2015,16.92,17.31,16.92,17.16,245600
ELGX,21-Jan-2015,14.43,14.63,14.18,14.27,382000
ELNK,21-Jan-2015,4.23,4.29,4.12,4.19,698800
ELON,21-Jan-2015,1.4,1.43,1.37,1.38,64800
ELOS,21-Jan-2015,10.31,10.98,10.3,10.44,93000
ELRC,21-Jan-2015,13.24,13.56,13.11,13.14,47800
ELSE,21-Jan-2015,4,4,4,4,0
ELTK,21-Jan-2015,1.12,1.15,1.1,1.11,8100
EMCB,21-Jan-2015,70.76,71.06,70.2,70.32,12200
